OrderID,OrderDate,CustomerID,CustomerName,Segment,ProductID,ProductName,Category,Sub-Category,Quantity,UnitPrice,Discount,Profit,Sales,Country,City,State,Region
CA-2022-100144,2023-04-24,CUS-1049,Monica Byrd,Home Office,PROD-017,Benefit Chairs,Furniture,Chairs,2,101.97,0.0,28.52,203.94,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100145,2023-12-09,CUS-1264,Manuel Horton,Corporate,PROD-017,Benefit Chairs,Furniture,Chairs,3,124.06,0.1,46.33,334.96,India,Mumbai,Maharashtra,APAC
CA-2024-100146,2022-05-31,CUS-1252,Leon Stout,Corporate,PROD-025,Fact Accessories,Technology,Accessories,8,406.47,0.0,489.18,3251.76,India,Mumbai,Maharashtra,APAC
CA-2024-100147,2022-12-27,CUS-1266,Carl Ross,Consumer,PROD-035,Including Chairs,Furniture,Chairs,8,606.27,0.12,1014.27,4268.14,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100148,2023-11-13,CUS-1223,Lindsey Simmons,Home Office,PROD-012,Cause Accessories,Technology,Accessories,10,141.37,0.0,272.31,1413.7,United Kingdom,London,England,EMEA
CA-2022-100149,2024-08-28,CUS-1397,Jordan Robertson,Home Office,PROD-030,Whatever Accessories,Technology,Accessories,7,193.21,0.05,186.53,1284.85,United States,Chicago,Illinois,Central
CA-2024-100150,2022-07-27,CUS-1322,Joseph Moore DDS,Corporate,PROD-025,Fact Accessories,Technology,Accessories,8,45.69,0.12,58.3,321.66,United Kingdom,London,England,EMEA
CA-2024-100151,2023-08-21,CUS-1033,Courtney Pierce,Consumer,PROD-035,Including Chairs,Furniture,Chairs,1,742.75,0.05,127.13,705.61,Australia,Sydney,NSW,APAC
CA-2024-100152,2023-11-10,CUS-1021,Trevor Morales,Corporate,PROD-039,Off Tables,Furniture,Tables,3,90.84,0.0,62.96,272.52,United States,Chicago,Illinois,Central
CA-2022-100153,2024-07-15,CUS-1356,Dorothy Schmidt,Corporate,PROD-012,Cause Accessories,Technology,Accessories,9,221.36,0.05,206.36,1892.63,Australia,Sydney,NSW,APAC
CA-2022-100154,2022-10-19,CUS-1056,Judy Gomez,Corporate,PROD-040,Reach Envelopes,Office Supplies,Envelopes,10,358.05,0.05,498.77,3401.47,India,Mumbai,Maharashtra,APAC
CA-2022-100155,2023-11-19,CUS-1498,Alexis Griffin,Corporate,PROD-025,Fact Accessories,Technology,Accessories,9,117.71,0.05,118.44,1006.42,United States,Los Angeles,California,West
CA-2022-100156,2024-11-22,CUS-1122,Alyssa Swanson,Corporate,PROD-030,Whatever Accessories,Technology,Accessories,3,697.21,0.0,272.64,2091.63,Australia,Sydney,NSW,APAC
CA-2024-100157,2022-07-02,CUS-1120,Sandra Hansen,Consumer,PROD-002,However Binders,Office Supplies,Binders,7,121.46,0.12,95.9,748.19,United States,New York,New York,East
CA-2022-100158,2022-08-26,CUS-1458,Brittany Jacobs,Consumer,PROD-014,Them Phones,Technology,Phones,3,155.45,0.0,59.75,466.35,United States,New York,New York,East
CA-2022-100159,2023-06-19,CUS-1485,Bryan Estrada,Consumer,PROD-038,Old Writing,Office Supplies,Writing,6,23.83,0.05,7.73,135.83,India,Mumbai,Maharashtra,APAC
CA-2024-100160,2022-04-07,CUS-1298,Jennifer Anderson,Home Office,PROD-003,Include Writing,Office Supplies,Writing,6,317.11,0.12,141.77,1674.34,Germany,Berlin,Berlin,EMEA
CA-2024-100161,2024-01-04,CUS-1209,Tonya Black,Corporate,PROD-015,Key Bookcases,Furniture,Bookcases,7,686.98,0.1,342.34,4327.97,India,Mumbai,Maharashtra,APAC
CA-2022-100162,2024-11-23,CUS-1298,Ryan Jackson,Consumer,PROD-037,Care Tables,Furniture,Tables,7,58.02,0.0,89.19,406.14,United States,New York,New York,East
CA-2023-100163,2024-03-30,CUS-1464,Christopher Oliver,Consumer,PROD-038,Old Writing,Office Supplies,Writing,10,45.91,0.0,87.65,459.1,United States,Los Angeles,California,West
CA-2023-100164,2022-10-21,CUS-1349,Kristen Fernandez,Home Office,PROD-013,Such Writing,Office Supplies,Writing,4,74.62,0.12,51.21,262.66,Australia,Sydney,NSW,APAC
CA-2022-100165,2024-04-20,CUS-1034,Troy Blevins,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,8,598.16,0.0,886.87,4785.28,United States,New York,New York,East
CA-2023-100166,2022-04-22,CUS-1408,James Green,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,10,344.33,0.12,724.86,3030.1,India,Mumbai,Maharashtra,APAC
CA-2023-100167,2023-12-06,CUS-1465,Connie Harvey,Corporate,PROD-026,Operation Tables,Furniture,Tables,8,613.75,0.1,672.49,4419.0,Germany,Berlin,Berlin,EMEA
CA-2024-100168,2024-01-08,CUS-1183,Sharon Morales,Corporate,PROD-028,Cut Writing,Office Supplies,Writing,3,499.46,0.1,259.55,1348.54,United States,Los Angeles,California,West
CA-2022-100169,2022-11-26,CUS-1191,Deborah Davis,Consumer,PROD-012,Cause Accessories,Technology,Accessories,5,43.69,0.12,25.24,192.24,Australia,Sydney,NSW,APAC
CA-2024-100170,2024-06-05,CUS-1368,Kaylee Hines,Corporate,PROD-026,Operation Tables,Furniture,Tables,5,721.84,0.12,233.39,3176.1,Germany,Berlin,Berlin,EMEA
CA-2023-100171,2022-06-12,CUS-1448,Alexandria Ramos,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,9,542.75,0.05,919.81,4640.51,Canada,Toronto,Ontario,Central
CA-2023-100172,2022-06-24,CUS-1456,Gregory Curtis,Home Office,PROD-021,Billion Phones,Technology,Phones,2,347.25,0.05,36.72,659.77,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100173,2024-07-21,CUS-1084,Tiffany Perry,Home Office,PROD-032,Apply Monitors,Technology,Monitors,2,737.76,0.1,110.48,1327.97,South Africa,Cape Town,Western Cape,MEA
CA-2024-100174,2023-12-25,CUS-1320,Amy Bowers,Home Office,PROD-024,Describe Bookcases,Furniture,Bookcases,4,500.1,0.1,155.36,1800.36,South Africa,Cape Town,Western Cape,MEA
CA-2023-100175,2022-01-21,CUS-1255,John Lee,Corporate,PROD-023,Book Accessories,Technology,Accessories,9,46.85,0.1,56.0,379.49,Germany,Berlin,Berlin,EMEA
CA-2022-100176,2024-06-06,CUS-1446,William Woods,Home Office,PROD-034,Organization Tables,Furniture,Tables,2,224.86,0.05,79.54,427.23,United States,Los Angeles,California,West
CA-2022-100177,2022-11-11,CUS-1150,Dean Holt,Home Office,PROD-027,Old Envelopes,Office Supplies,Envelopes,6,704.78,0.05,255.9,4017.25,Germany,Berlin,Berlin,EMEA
CA-2022-100178,2023-12-01,CUS-1295,Michael Mason,Consumer,PROD-009,Benefit Monitors,Technology,Monitors,10,472.63,0.0,629.28,4726.3,Germany,Berlin,Berlin,EMEA
CA-2022-100179,2023-09-24,CUS-1095,Thomas Cooper,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,3,591.68,0.12,335.28,1562.04,Germany,Berlin,Berlin,EMEA
CA-2024-100180,2022-07-24,CUS-1330,Frederick Bell,Home Office,PROD-008,Rule Envelopes,Office Supplies,Envelopes,4,539.77,0.12,178.03,1899.99,Canada,Toronto,Ontario,Central
CA-2024-100181,2023-08-19,CUS-1190,Noah Rhodes,Home Office,PROD-031,Or Envelopes,Office Supplies,Envelopes,5,706.66,0.05,363.77,3356.63,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100182,2024-04-29,CUS-1077,Robert Molina,Consumer,PROD-032,Apply Monitors,Technology,Monitors,5,630.39,0.12,533.75,2773.72,United States,Los Angeles,California,West
CA-2022-100183,2022-02-25,CUS-1148,Jacob Salinas,Consumer,PROD-037,Care Tables,Furniture,Tables,10,405.78,0.05,310.63,3854.91,United States,Los Angeles,California,West
CA-2022-100184,2022-05-11,CUS-1001,Brandi Williams,Corporate,PROD-032,Apply Monitors,Technology,Monitors,2,88.3,0.1,12.93,158.94,United States,Chicago,Illinois,Central
CA-2024-100185,2024-08-05,CUS-1436,Nathaniel Fischer,Consumer,PROD-012,Cause Accessories,Technology,Accessories,4,508.64,0.0,305.35,2034.56,Australia,Sydney,NSW,APAC
CA-2022-100186,2022-03-05,CUS-1196,Mary Durham,Consumer,PROD-035,Including Chairs,Furniture,Chairs,8,652.26,0.12,772.89,4591.91,India,Mumbai,Maharashtra,APAC
CA-2024-100187,2022-04-03,CUS-1313,Kathryn Cooper,Corporate,PROD-017,Benefit Chairs,Furniture,Chairs,10,660.35,0.12,590.78,5811.08,South Africa,Cape Town,Western Cape,MEA
CA-2024-100188,2023-12-13,CUS-1443,Craig Hernandez,Home Office,PROD-026,Operation Tables,Furniture,Tables,9,728.1,0.1,830.99,5897.61,South Africa,Cape Town,Western Cape,MEA
CA-2023-100189,2024-01-09,CUS-1326,Kelli Morris,Corporate,PROD-002,However Binders,Office Supplies,Binders,9,540.85,0.1,989.65,4380.89,United Kingdom,London,England,EMEA
CA-2024-100190,2023-01-17,CUS-1337,Joyce Rogers,Consumer,PROD-037,Care Tables,Furniture,Tables,9,528.39,0.05,311.95,4517.73,Germany,Berlin,Berlin,EMEA
CA-2022-100191,2024-09-03,CUS-1111,Tammy Reid,Home Office,PROD-018,Senior Chairs,Furniture,Chairs,4,578.66,0.12,356.34,2036.88,United States,Los Angeles,California,West
CA-2023-100192,2024-09-23,CUS-1473,Sarah Schroeder,Corporate,PROD-033,Wear Tables,Furniture,Tables,5,89.89,0.12,78.12,395.52,United States,Chicago,Illinois,Central
CA-2023-100193,2022-04-10,CUS-1186,Christian Foster,Home Office,PROD-024,Describe Bookcases,Furniture,Bookcases,10,554.48,0.05,490.44,5267.56,India,Mumbai,Maharashtra,APAC
CA-2023-100194,2023-10-26,CUS-1072,Daniel Graves,Home Office,PROD-025,Fact Accessories,Technology,Accessories,5,692.31,0.05,593.2,3288.47,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100195,2022-04-27,CUS-1328,Joseph Nguyen,Corporate,PROD-018,Senior Chairs,Furniture,Chairs,10,224.99,0.0,470.61,2249.9,South Africa,Cape Town,Western Cape,MEA
CA-2023-100196,2023-12-12,CUS-1479,Dr. Brittany Shepherd,Home Office,PROD-030,Whatever Accessories,Technology,Accessories,6,486.63,0.05,373.29,2773.79,United Kingdom,London,England,EMEA
CA-2023-100197,2024-03-08,CUS-1294,Joseph Mccormick,Consumer,PROD-032,Apply Monitors,Technology,Monitors,2,768.17,0.05,291.52,1459.52,United States,Los Angeles,California,West
CA-2022-100198,2022-04-05,CUS-1105,Sandra Robinson,Consumer,PROD-001,Summer Binders,Office Supplies,Binders,6,456.12,0.12,309.39,2408.31,Canada,Toronto,Ontario,Central
CA-2024-100199,2023-02-05,CUS-1459,Andre Garcia,Corporate,PROD-031,Or Envelopes,Office Supplies,Envelopes,8,55.86,0.1,50.73,402.19,United States,Los Angeles,California,West
CA-2024-100200,2023-02-03,CUS-1053,Caitlyn Beck,Consumer,PROD-014,Them Phones,Technology,Phones,9,495.21,0.05,399.63,4234.05,United States,Chicago,Illinois,Central
CA-2024-100201,2023-05-07,CUS-1319,Timothy Nichols,Consumer,PROD-018,Senior Chairs,Furniture,Chairs,10,38.95,0.12,31.28,342.76,United States,Los Angeles,California,West
CA-2024-100202,2023-12-06,CUS-1334,Lori Padilla,Consumer,PROD-005,Ever Chairs,Furniture,Chairs,6,601.18,0.0,234.23,3607.08,Australia,Sydney,NSW,APAC
CA-2022-100203,2023-07-10,CUS-1472,Gregory Rivera,Corporate,PROD-018,Senior Chairs,Furniture,Chairs,2,788.03,0.0,378.74,1576.06,Canada,Toronto,Ontario,Central
CA-2023-100204,2023-10-07,CUS-1132,Diana Miller,Home Office,PROD-005,Ever Chairs,Furniture,Chairs,2,277.8,0.12,48.82,488.93,United States,Chicago,Illinois,Central
CA-2023-100205,2023-01-21,CUS-1420,Hannah Watkins,Consumer,PROD-034,Organization Tables,Furniture,Tables,7,81.15,0.12,63.05,499.88,United Kingdom,London,England,EMEA
CA-2022-100206,2023-08-17,CUS-1076,Christopher Kim,Corporate,PROD-027,Old Envelopes,Office Supplies,Envelopes,2,304.24,0.1,79.57,547.63,Australia,Sydney,NSW,APAC
CA-2022-100207,2022-07-23,CUS-1366,Mindy Ramirez,Consumer,PROD-009,Benefit Monitors,Technology,Monitors,5,578.66,0.0,168.25,2893.3,Canada,Toronto,Ontario,Central
CA-2023-100208,2022-08-21,CUS-1204,Belinda Jones,Consumer,PROD-012,Cause Accessories,Technology,Accessories,3,707.97,0.05,464.15,2017.71,India,Mumbai,Maharashtra,APAC
CA-2023-100209,2023-08-23,CUS-1197,Eric Greer,Corporate,PROD-022,Final Paper,Office Supplies,Paper,1,34.83,0.1,7.29,31.35,South Africa,Cape Town,Western Cape,MEA
CA-2022-100210,2024-05-19,CUS-1201,Nancy Spence,Home Office,PROD-032,Apply Monitors,Technology,Monitors,9,85.88,0.0,70.06,772.92,South Africa,Cape Town,Western Cape,MEA
CA-2024-100211,2024-10-17,CUS-1134,Ronald Peterson,Corporate,PROD-005,Ever Chairs,Furniture,Chairs,9,290.31,0.12,156.84,2299.26,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100212,2024-01-08,CUS-1305,Ashley Day,Home Office,PROD-025,Fact Accessories,Technology,Accessories,10,200.87,0.05,308.89,1908.26,United States,New York,New York,East
CA-2024-100213,2024-06-05,CUS-1025,Erica Smith,Consumer,PROD-034,Organization Tables,Furniture,Tables,6,508.13,0.0,374.86,3048.78,Canada,Toronto,Ontario,Central
CA-2022-100214,2023-07-27,CUS-1322,Michael Tucker,Consumer,PROD-033,Wear Tables,Furniture,Tables,8,4.34,0.12,3.95,30.55,United States,New York,New York,East
CA-2022-100215,2024-05-02,CUS-1401,Katherine Clarke,Corporate,PROD-014,Them Phones,Technology,Phones,2,674.49,0.12,280.09,1187.1,United States,New York,New York,East
CA-2022-100216,2022-07-10,CUS-1116,Paul Knox,Consumer,PROD-039,Off Tables,Furniture,Tables,5,193.87,0.12,154.28,853.03,South Africa,Cape Town,Western Cape,MEA
CA-2023-100217,2023-01-31,CUS-1477,Christopher Rogers,Corporate,PROD-029,Early Envelopes,Office Supplies,Envelopes,6,769.67,0.05,792.15,4387.12,United States,Los Angeles,California,West
CA-2022-100218,2024-05-24,CUS-1312,Donald King,Home Office,PROD-025,Fact Accessories,Technology,Accessories,10,584.0,0.12,1088.47,5139.2,Canada,Toronto,Ontario,Central
CA-2023-100219,2024-09-15,CUS-1094,Shane Smith Jr.,Consumer,PROD-012,Cause Accessories,Technology,Accessories,7,713.89,0.0,1134.44,4997.23,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100220,2024-06-03,CUS-1087,Kevin Moore,Home Office,PROD-014,Them Phones,Technology,Phones,5,781.08,0.0,218.52,3905.4,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100221,2023-07-10,CUS-1134,Kathryn Jensen,Corporate,PROD-006,As Phones,Technology,Phones,4,185.46,0.05,67.11,704.75,Canada,Toronto,Ontario,Central
CA-2022-100222,2022-11-21,CUS-1345,Jennifer Gonzales,Corporate,PROD-025,Fact Accessories,Technology,Accessories,9,743.63,0.12,1349.77,5889.55,United States,Chicago,Illinois,Central
CA-2023-100223,2022-01-29,CUS-1208,Stacey Mcconnell,Home Office,PROD-014,Them Phones,Technology,Phones,3,58.98,0.0,25.9,176.94,South Africa,Cape Town,Western Cape,MEA
CA-2022-100224,2024-11-26,CUS-1193,Justin Cole,Corporate,PROD-008,Rule Envelopes,Office Supplies,Envelopes,1,397.59,0.0,49.37,397.59,United States,Los Angeles,California,West
CA-2022-100225,2022-12-11,CUS-1193,Jamie Chang,Consumer,PROD-033,Wear Tables,Furniture,Tables,4,60.4,0.0,55.12,241.6,United Kingdom,London,England,EMEA
CA-2022-100226,2023-06-20,CUS-1308,Tammy Richardson,Consumer,PROD-039,Off Tables,Furniture,Tables,7,692.34,0.05,244.38,4604.06,United States,New York,New York,East
CA-2023-100227,2023-03-27,CUS-1411,Christopher Martinez,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,5,91.45,0.1,73.83,411.53,India,Mumbai,Maharashtra,APAC
CA-2023-100228,2022-03-12,CUS-1107,Aaron Wilson,Home Office,PROD-040,Reach Envelopes,Office Supplies,Envelopes,5,650.12,0.12,206.92,2860.53,Brazil,São Paulo,São Paulo,LATAM
CA-2022-100229,2023-10-02,CUS-1113,Kelly Carter,Consumer,PROD-008,Rule Envelopes,Office Supplies,Envelopes,5,549.53,0.1,449.93,2472.88,Australia,Sydney,NSW,APAC
CA-2024-100230,2024-06-12,CUS-1458,Bethany Sexton,Corporate,PROD-034,Organization Tables,Furniture,Tables,1,480.51,0.05,46.19,456.48,Australia,Sydney,NSW,APAC
CA-2022-100231,2023-07-23,CUS-1167,Rachel Walker,Corporate,PROD-018,Senior Chairs,Furniture,Chairs,9,571.6,0.0,316.91,5144.4,United Kingdom,London,England,EMEA
CA-2024-100232,2024-11-09,CUS-1073,Anne Rose,Consumer,PROD-012,Cause Accessories,Technology,Accessories,1,248.5,0.0,19.85,248.5,India,Mumbai,Maharashtra,APAC
CA-2024-100233,2024-01-12,CUS-1058,Vincent Cuevas,Home Office,PROD-032,Apply Monitors,Technology,Monitors,2,757.55,0.12,103.83,1333.29,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100234,2024-12-29,CUS-1157,Jessica Lin,Home Office,PROD-002,However Binders,Office Supplies,Binders,7,114.93,0.0,113.74,804.51,South Africa,Cape Town,Western Cape,MEA
CA-2023-100235,2022-06-15,CUS-1060,Justin Pierce,Corporate,PROD-006,As Phones,Technology,Phones,3,98.37,0.12,40.83,259.7,United States,Chicago,Illinois,Central
CA-2023-100236,2024-01-01,CUS-1044,Steven Williams,Home Office,PROD-036,National Monitors,Technology,Monitors,3,399.81,0.05,271.61,1139.46,Canada,Toronto,Ontario,Central
CA-2022-100237,2023-11-14,CUS-1444,Sara Martinez,Corporate,PROD-034,Organization Tables,Furniture,Tables,9,18.69,0.1,25.04,151.39,United States,New York,New York,East
CA-2022-100238,2024-04-01,CUS-1022,Allison Lopez,Corporate,PROD-014,Them Phones,Technology,Phones,7,648.6,0.12,785.76,3995.38,United States,Los Angeles,California,West
CA-2023-100239,2023-12-04,CUS-1266,Amy Moore,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,10,701.55,0.05,1115.36,6664.72,United States,New York,New York,East
CA-2024-100240,2023-02-16,CUS-1498,Marvin Little,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,9,785.43,0.05,401.84,6715.43,United States,Los Angeles,California,West
CA-2022-100241,2024-06-10,CUS-1099,Larry Smith,Consumer,PROD-027,Old Envelopes,Office Supplies,Envelopes,3,354.55,0.0,204.71,1063.65,South Africa,Cape Town,Western Cape,MEA
CA-2024-100242,2024-09-01,CUS-1390,David Smith,Home Office,PROD-010,Mean Phones,Technology,Phones,8,481.22,0.0,332.01,3849.76,United States,New York,New York,East
CA-2023-100243,2022-01-25,CUS-1353,David Spencer,Corporate,PROD-021,Billion Phones,Technology,Phones,1,639.22,0.1,116.92,575.3,Australia,Sydney,NSW,APAC
CA-2022-100244,2023-10-07,CUS-1447,Troy King,Consumer,PROD-001,Summer Binders,Office Supplies,Binders,7,674.51,0.05,1023.4,4485.49,United Kingdom,London,England,EMEA
CA-2024-100245,2023-08-22,CUS-1126,Peter Shaffer,Home Office,PROD-030,Whatever Accessories,Technology,Accessories,9,797.45,0.12,717.06,6315.8,United States,Chicago,Illinois,Central
CA-2022-100246,2022-06-21,CUS-1495,Charles Chase,Consumer,PROD-025,Fact Accessories,Technology,Accessories,3,784.53,0.1,132.69,2118.23,South Africa,Cape Town,Western Cape,MEA
CA-2024-100247,2023-01-27,CUS-1357,Ellen Hawkins,Home Office,PROD-016,Development Tablets,Technology,Tablets,4,677.64,0.0,639.57,2710.56,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100248,2023-03-02,CUS-1308,Amber Hardin,Home Office,PROD-021,Billion Phones,Technology,Phones,5,788.11,0.0,797.0,3940.55,India,Mumbai,Maharashtra,APAC
CA-2022-100249,2024-04-28,CUS-1010,Cynthia Green,Consumer,PROD-030,Whatever Accessories,Technology,Accessories,6,754.71,0.1,715.56,4075.43,South Africa,Cape Town,Western Cape,MEA
CA-2024-100250,2024-04-09,CUS-1458,Alyssa Young,Corporate,PROD-039,Off Tables,Furniture,Tables,8,154.1,0.12,54.81,1084.86,United States,Los Angeles,California,West
CA-2022-100251,2024-04-04,CUS-1191,Christine Perry,Corporate,PROD-033,Wear Tables,Furniture,Tables,7,233.26,0.1,253.63,1469.54,United States,New York,New York,East
CA-2024-100252,2024-10-20,CUS-1269,Andrea Scott,Corporate,PROD-024,Describe Bookcases,Furniture,Bookcases,1,351.05,0.0,34.32,351.05,India,Mumbai,Maharashtra,APAC
CA-2022-100253,2024-10-19,CUS-1358,Kathryn Martinez,Consumer,PROD-021,Billion Phones,Technology,Phones,6,481.1,0.1,539.1,2597.94,United States,Chicago,Illinois,Central
CA-2023-100254,2024-08-22,CUS-1472,Joe Sutton,Consumer,PROD-028,Cut Writing,Office Supplies,Writing,7,791.89,0.1,838.91,4988.91,United States,Chicago,Illinois,Central
CA-2022-100255,2024-12-04,CUS-1038,Renee Russell,Corporate,PROD-011,Last Paper,Office Supplies,Paper,10,722.81,0.05,989.85,6866.69,India,Mumbai,Maharashtra,APAC
CA-2022-100256,2024-08-01,CUS-1044,Andrew Jones III,Consumer,PROD-002,However Binders,Office Supplies,Binders,2,469.42,0.12,42.24,826.18,Canada,Toronto,Ontario,Central
CA-2022-100257,2022-08-03,CUS-1460,Christina Bauer,Consumer,PROD-024,Describe Bookcases,Furniture,Bookcases,7,5.25,0.05,2.03,34.91,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100258,2024-05-23,CUS-1001,Trevor Austin,Home Office,PROD-011,Last Paper,Office Supplies,Paper,4,447.98,0.0,358.01,1791.92,Canada,Toronto,Ontario,Central
CA-2023-100259,2023-04-30,CUS-1277,Michael Irwin,Corporate,PROD-015,Key Bookcases,Furniture,Bookcases,7,768.27,0.05,545.45,5109.0,Australia,Sydney,NSW,APAC
CA-2024-100260,2023-03-08,CUS-1067,Alexandria Hernandez,Consumer,PROD-040,Reach Envelopes,Office Supplies,Envelopes,4,59.44,0.1,15.19,213.98,United States,Chicago,Illinois,Central
CA-2023-100261,2023-11-08,CUS-1385,Rachel Burns,Corporate,PROD-011,Last Paper,Office Supplies,Paper,4,324.76,0.12,63.64,1143.16,United States,Los Angeles,California,West
CA-2023-100262,2024-02-27,CUS-1320,Allison Lopez,Corporate,PROD-014,Them Phones,Technology,Phones,10,56.56,0.12,45.17,497.73,Brazil,São Paulo,São Paulo,LATAM
CA-2024-100263,2023-09-23,CUS-1282,Mark May,Consumer,PROD-026,Operation Tables,Furniture,Tables,2,278.13,0.0,86.53,556.26,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100264,2024-06-03,CUS-1413,Tanya Cervantes,Home Office,PROD-023,Book Accessories,Technology,Accessories,10,164.11,0.0,365.38,1641.1,Brazil,São Paulo,São Paulo,LATAM
CA-2023-100265,2024-03-29,CUS-1146,Victoria Johnson,Home Office,PROD-020,Close Monitors,Technology,Monitors,8,161.43,0.05,126.42,1226.87,Australia,Sydney,NSW,APAC
CA-2022-100266,2024-07-21,CUS-1368,Amanda Carrillo,Home Office,PROD-004,Should Accessories,Technology,Accessories,3,93.38,0.0,64.51,280.14,United Kingdom,London,England,EMEA
CA-2024-100267,2022-02-02,CUS-1454,Anna Duffy,Corporate,PROD-010,Mean Phones,Technology,Phones,1,111.19,0.1,6.28,100.07,South Africa,Cape Town,Western Cape,MEA
CA-2024-100268,2022-01-12,CUS-1305,Lisa Fitzpatrick,Consumer,PROD-015,Key Bookcases,Furniture,Bookcases,4,429.02,0.12,306.54,1510.15,India,Mumbai,Maharashtra,APAC
CA-2023-100269,2023-01-25,CUS-1065,Lisa Young,Corporate,PROD-007,Get Writing,Office Supplies,Writing,5,103.43,0.05,72.3,491.29,South Africa,Cape Town,Western Cape,MEA
CA-2024-100270,2024-08-02,CUS-1279,Vanessa Nelson,Consumer,PROD-020,Close Monitors,Technology,Monitors,4,601.45,0.05,173.07,2285.51,Germany,Berlin,Berlin,EMEA
